month_year,Lat,Lon,cv,mean,median,std,value
Apr 2024,-34.268,-35.748,0.11870521,1329.2878,1263.5164,157.7934,picoeuk
Apr 2024,-34.17,-35.639,0.09931494,1356.9606,1381.0417,134.76646,picoeuk
Apr 2024,-34.063,-35.522,0.13946682,1318.0492,1199.6888,183.82413,picoeuk
Apr 2024,-34.06,-36.627,0.061622966,1157.899,1145.0331,71.35317,picoeuk
Apr 2024,-33.956,-35.404,0.0074238824,1411.6494,1411.6494,10.479919,picoeuk
Apr 2024,-33.851,-35.287,0.059353173,1532.0183,1514.7108,90.930145,picoeuk
Apr 2024,-33.829,-35.266,0.059353173,1532.0183,1514.7108,90.930145,picoeuk
Apr 2024,-33.808,-35.239,0.059353173,1532.0183,1514.7108,90.930145,picoeuk
Apr 2024,-33.689,-35.109,0.10957832,1867.7852,1867.7852,204.66876,picoeuk
Apr 2024,-33.603,-35.009,0.04998369,2308.6216,2308.6216,115.39343,picoeuk
Apr 2024,-33.496,-34.89,0.1797229,1622.9703,1616.263,291.68494,picoeuk
Apr 2024,-33.379,-34.769,0.13405576,1567.1002,1585.2976,210.07883,picoeuk
Apr 2024,-33.263,-34.646,0.23791082,1795.8474,1827.0378,427.25153,picoeuk
Apr 2024,-33.156,-34.526,0.11535998,1481.4253,1379.6886,170.89719,picoeuk
Apr 2024,-33.05,-34.413,0.090192296,1407.7844,1407.7844,126.97131,picoeuk
Apr 2024,-32.85,-34.193,0.14067641,1217.2653,1212.8677,171.24051,picoeuk
Apr 2024,-32.814,-34.156,0.14067641,1217.2653,1212.8677,171.24051,picoeuk
Apr 2024,-32.67,-34.001,0.13833508,1021.95654,1017.1208,141.37244,picoeuk
Apr 2024,-32.556,-33.876,0.1477603,1104.6107,1145.704,163.21762,picoeuk
Apr 2024,-32.45,-33.757,0.1545641,1048.9348,1013.60895,162.12767,picoeuk
Apr 2024,-32.375,-33.675,0.0874957,1016.48785,993.4278,88.93832,picoeuk
Apr 2024,-32.373,-33.674,0.0874957,1016.48785,993.4278,88.93832,picoeuk
Apr 2024,-32.278,-33.576,0.20526506,995.3765,1007.4294,204.31602,picoeuk
Apr 2024,-32.038,-33.318,1.8070064,3059.5627,1058.9197,5528.6494,picoeuk
Apr 2024,-31.922,-33.187,0.2059063,1138.561,1046.4661,234.43689,picoeuk
Apr 2024,-31.808,-33.072,0.12646413,978.86285,970.64514,123.79103,picoeuk
Apr 2024,-31.699,-32.975,0.20581844,1300.4698,1305.6804,267.66068,picoeuk
Apr 2024,-31.614,-32.888,0.1799958,1248.7959,1323.8325,224.77802,picoeuk
Apr 2024,-31.608,-32.892,0.1799958,1248.7959,1323.8325,224.77802,picoeuk
Apr 2024,-31.598,-32.847,0.32749632,1578.7678,1611.3215,517.04065,picoeuk
Apr 2024,-31.513,-32.754,0.15449502,1302.0388,1302.0388,201.15851,picoeuk
Apr 2024,-31.404,-32.639,0.08124603,1495.5405,1548.6127,121.50674,picoeuk
Apr 2024,-31.305,-32.541,0.16168286,1147.4598,1213.1917,185.52458,picoeuk
Apr 2024,-31.191,-32.415,0.18697892,1166.802,1134.5658,218.16737,picoeuk
Apr 2024,-31.109,-32.327,0.18816105,1173.29,1213.0028,220.76749,picoeuk
Apr 2024,-30.977,-32.187,0.16885272,1109.3408,1062.2777,187.31522,picoeuk
Apr 2024,-30.889,-32.086,0.23685625,1249.6615,1098.8834,295.99014,picoeuk
Apr 2024,-30.755,-31.945,0.17654409,1074.3481,1069.3269,189.66982,picoeuk
Apr 2024,-30.628,-31.81,0.09766325,1016.89685,953.5715,99.31345,picoeuk
Apr 2024,-30.485,-31.66,0.2221012,1083.388,1032.7521,240.62177,picoeuk
Apr 2024,-30.388,-31.554,0.2174,1106.8779,1128.2969,240.63525,picoeuk
Apr 2024,-30.263,-31.415,0.23739116,1059.5552,1116.8462,251.52904,picoeuk
Apr 2024,-30.121,-31.272,0.17548007,1037.1932,984.9526,182.00674,picoeuk
Apr 2024,-30.006,-31.15,0.121446595,935.0537,921.89453,113.55909,picoeuk
Apr 2024,-29.916,-31.047,0.06921439,904.12756,913.8659,62.578636,picoeuk
Apr 2024,-29.672,-30.781,0.3031179,1028.533,899.4707,311.76675,picoeuk
Apr 2024,-29.568,-30.681,0.13134868,837.6979,837.6979,110.03052,picoeuk
Apr 2024,-29.426,-30.544,0.15492964,873.6052,865.2114,135.34734,picoeuk
Apr 2024,-29.305,-30.418,0.29218832,919.16504,871.37885,268.56927,picoeuk
Apr 2024,-29.195,-30.302,0.12700883,874.0133,819.38214,111.00741,picoeuk
Apr 2024,-29.128,-30.223,0.1370809,854.6605,791.194,117.15762,picoeuk
Apr 2024,-29.105,-30.205,0.1370809,854.6605,791.194,117.15762,picoeuk
Apr 2024,-28.94,-30.035,0.09574541,833.6401,854.4621,79.81721,picoeuk
Apr 2024,-28.822,-29.916,0.027219774,876.21826,876.21826,23.850464,picoeuk
Apr 2024,-28.698,-29.788,0.06999021,986.4134,938.44147,69.03928,picoeuk
Apr 2024,-28.564,-29.649,0.08448944,942.1991,950.619,79.60587,picoeuk
Apr 2024,-28.446,-29.527,0.2934412,1017.48645,909.1851,298.57245,picoeuk
Apr 2024,-28.32,-29.396,0.11332998,935.6118,952.7772,106.03287,picoeuk
Apr 2024,-28.193,-29.263,0.21266727,1010.2448,955.29504,214.84601,picoeuk
Apr 2024,-28.134,-29.134,0.35126942,869.2131,984.8087,305.32797,picoeuk
Apr 2024,-27.873,-28.873,0.16315232,978.72064,911.5983,159.68054,picoeuk
Apr 2024,-27.762,-28.762,0.17220882,973.75714,948.19604,167.68956,picoeuk
Apr 2024,-27.63,-28.63,0.1650192,1004.3557,987.8896,165.73798,picoeuk
Apr 2024,-27.549,-28.549,0.14497563,912.9754,903.3638,132.35919,picoeuk
Apr 2024,-27.411,-28.411,0.12636967,893.85223,882.3225,112.95581,picoeuk
Apr 2024,-27.253,-28.253,0.10503107,880.38995,865.4586,92.4683,picoeuk
Apr 2024,-27.25,-28.25,0.10503107,880.38995,865.4586,92.4683,picoeuk
Apr 2024,-27.242,-28.242,0.10503107,880.38995,865.4586,92.4683,picoeuk
Apr 2024,-27.103,-27.103,0.17754754,906.757,919.58093,160.99248,picoeuk
Apr 2024,-27.01,-29.01,0.11459671,834.07886,849.87646,95.582695,picoeuk
Apr 2024,-26.981,-27.981,0.15317701,932.7485,926.7369,142.87563,picoeuk
Apr 2024,-26.819,-27.819,0.28475302,998.4287,974.2279,284.3056,picoeuk
Apr 2024,-26.671,-27.671,0.08701697,865.89044,895.49786,75.34716,picoeuk
Apr 2024,-26.655,-27.655,0.08701697,865.89044,895.49786,75.34716,picoeuk
Apr 2024,-26.623,-27.623,0.08701697,865.89044,895.49786,75.34716,picoeuk
Apr 2024,-26.489,-27.489,0.11282606,851.3606,818.8246,96.05566,picoeuk
Apr 2024,-26.354,-27.354,0.11147959,815.3827,843.8694,90.89853,picoeuk
Apr 2024,-26.239,-27.255,0.06903694,821.9875,807.5484,56.7475,picoeuk
Apr 2024,-26.083,-27.107,0.0956816,780.2163,788.48895,74.65234,picoeuk
Apr 2024,-25.802,-26.822,0.43130794,940.7282,799.16064,405.74356,picoeuk
Apr 2024,-25.684,-26.716,0.1616915,764.8704,754.637,123.67305,picoeuk
Apr 2024,-25.541,-26.579,0.13133799,830.08234,897.7019,109.02134,picoeuk
Apr 2024,-25.427,-26.464,0.3586756,888.0633,865.12976,318.52664,picoeuk
Apr 2024,-25.378,-26.389,0.21476206,821.9895,824.58636,176.53217,picoeuk
Apr 2024,-25.26,-26.27,0.17852545,708.0367,688.93494,126.402565,picoeuk
Apr 2024,-25.128,-26.143,0.12574852,632.4248,643.8334,79.52648,picoeuk
Apr 2024,-25.005,-26.007,0.12787454,844.1252,906.8971,107.942116,picoeuk
Apr 2024,-24.906,-25.903,0.10442694,719.63354,711.9809,75.14913,picoeuk
Apr 2024,-24.814,-25.821,0.26684144,804.7039,718.83374,214.72835,picoeuk
Apr 2024,-24.584,-25.598,0.14976922,884.7207,878.7954,132.50392,picoeuk
Apr 2024,-24.462,-25.463,0.14785863,909.0095,847.6562,134.4049,picoeuk
Apr 2024,-24.332,-25.334,0.11487551,973.7299,972.5923,111.85772,picoeuk
Apr 2024,-24.199,-25.191,0.03806836,772.1231,779.4439,29.393461,picoeuk
Apr 2024,-24.068,-25.064,0.042355318,756.3215,737.7233,32.034237,picoeuk
Apr 2024,-24.0,-25.0,0.10097922,802.0887,777.5391,80.994286,picoeuk
Apr 2024,-23.978,-25.0,0.10097922,802.0887,777.5391,80.994286,picoeuk
Apr 2024,-23.791,-25.003,0.13437536,822.33606,807.2937,110.5017,picoeuk
Apr 2024,-23.625,-25.006,0.09125736,822.0609,801.0574,75.01911,picoeuk
Apr 2024,-23.496,-25.009,0.047953565,802.75574,800.0485,38.495,picoeuk
Apr 2024,-23.338,-25.013,0.12848307,780.96936,761.8425,100.34134,picoeuk
Apr 2024,-23.148,-25.016,0.21912912,725.3932,718.214,158.95477,picoeuk
Apr 2024,-22.956,-25.017,0.07708519,750.55457,750.28564,57.856644,picoeuk
Apr 2024,-22.807,-25.123,0.035206877,805.2162,810.8416,28.349146,picoeuk
Apr 2024,-22.584,-25.026,0.08851957,769.8486,747.9035,68.14667,picoeuk
Apr 2024,-22.41,-25.129,0.123200856,809.82,825.0186,99.770515,picoeuk
Apr 2024,-22.231,-25.032,0.2138705,768.8161,747.87866,164.42708,picoeuk
Apr 2024,-22.086,-25.118,0.09046292,747.66833,717.159,67.63626,picoeuk
Apr 2024,-21.938,-25.036,0.20548753,698.4831,640.47723,143.52957,picoeuk
Apr 2024,-21.737,-25.044,0.12651859,706.0082,725.24335,89.323166,picoeuk
Apr 2024,-21.609,-25.048,0.14892256,703.54407,683.3672,104.77358,picoeuk
Apr 2024,-21.49,-25.046,0.082972415,658.3424,654.10876,54.62426,picoeuk
Apr 2024,-21.131,-25.051,0.14221793,599.08905,599.09033,85.20121,picoeuk
Apr 2024,-20.97,-25.058,0.10908044,628.885,610.2831,68.59905,picoeuk
Apr 2024,-20.792,-25.055,0.22760007,639.2125,582.6985,145.48482,picoeuk
Apr 2024,-20.617,-25.061,0.13946292,614.90784,600.7953,85.75684,picoeuk
Apr 2024,-20.433,-25.064,0.1621679,696.1854,683.79535,112.89893,picoeuk
Apr 2024,-20.38,-25.059,0.17925188,624.5178,613.48566,111.94599,picoeuk
Apr 2024,-20.373,-25.066,0.17925188,624.5178,613.48566,111.94599,picoeuk
Apr 2024,-20.152,-25.069,0.3070608,671.9317,596.4147,206.3239,picoeuk
Apr 2024,-19.975,-25.073,0.20385282,643.2436,625.99896,131.12701,picoeuk
Apr 2024,-19.81,-25.075,0.22638269,735.4254,668.16705,166.48758,picoeuk
Apr 2024,-19.643,-25.078,0.17087133,708.01807,680.6684,120.97999,picoeuk
Apr 2024,-19.473,-25.083,0.11990819,661.02856,654.21704,79.26274,picoeuk
Apr 2024,-19.341,-25.084,0.13919537,648.72595,644.2427,90.299644,picoeuk
Apr 2024,-19.152,-25.085,0.13154384,681.9833,663.2884,89.7107,picoeuk
Apr 2024,-18.951,-25.084,0.13685007,653.3279,625.3203,89.40797,picoeuk
Apr 2024,-18.798,-25.084,0.07207216,609.8608,614.50964,43.953987,picoeuk
Apr 2024,-18.613,-25.085,0.2191307,698.0211,631.76556,152.95786,picoeuk
Apr 2024,-18.578,-25.086,0.15116842,688.0951,709.94574,104.01825,picoeuk
Apr 2024,-18.573,-25.085,0.15116842,688.0951,709.94574,104.01825,picoeuk
Apr 2024,-18.5585,-25.089,0.15116842,688.0951,709.94574,104.01825,picoeuk
Apr 2024,-18.553,-25.09,0.15116842,688.0951,709.94574,104.01825,picoeuk
Apr 2024,-18.551,-25.09,0.15116842,688.0951,709.94574,104.01825,picoeuk
Apr 2024,-18.547,-25.08,0.15116842,688.0951,709.94574,104.01825,picoeuk
Apr 2024,-18.544,-25.08,0.15116842,688.0951,709.94574,104.01825,picoeuk
Apr 2024,-18.539,-25.092,0.15116842,688.0951,709.94574,104.01825,picoeuk
Apr 2024,-18.436,-25.089,0.10895927,653.5732,641.751,71.21286,picoeuk
Apr 2024,-18.339,-25.087,0.14017817,674.57294,669.9004,94.5604,picoeuk
Apr 2024,-18.279,-25.091,0.19241105,706.19946,715.5325,135.88058,picoeuk
Apr 2024,-18.129,-25.086,0.07709686,609.66595,606.5798,47.00333,picoeuk
Apr 2024,-17.988,-25.056,0.14361276,650.72205,641.2539,93.45199,picoeuk
Apr 2024,-17.955,-25.083,0.14361276,650.72205,641.2539,93.45199,picoeuk
Apr 2024,-17.816,-25.078,0.124266,630.6472,620.389,78.368004,picoeuk
Apr 2024,-17.639,-25.072,0.1812923,663.1093,640.8358,120.21661,picoeuk
Apr 2024,-17.471,-25.069,0.14584008,594.64606,580.2739,86.72323,picoeuk
Apr 2024,-17.322,-25.066,0.080511555,596.1663,602.70435,47.99828,picoeuk
Apr 2024,-17.143,-25.06,0.14890932,670.0053,618.06366,99.77003,picoeuk
