month_year,Lat,Lon,cv,mean,median,std,value
Apr 2024,-30.889,-32.086,0.7338055,11727.04,9124.052,8605.366,syncoccus
Apr 2024,-30.755,-31.945,0.29007247,5911.431,5687.2266,1714.7434,syncoccus
Apr 2024,-30.628,-31.81,0.26485917,6137.7764,5426.6943,1625.6464,syncoccus
Apr 2024,-30.485,-31.66,0.25062612,5997.0312,5848.5566,1503.0127,syncoccus
Apr 2024,-30.388,-31.554,0.31922537,6360.8076,6456.8887,2030.5312,syncoccus
Apr 2024,-30.263,-31.415,0.26923794,5582.748,5688.0103,1503.0875,syncoccus
Apr 2024,-30.121,-31.272,0.21738344,5655.1353,6000.3135,1229.3328,syncoccus
Apr 2024,-30.006,-31.15,0.2242422,4668.838,4547.461,1046.9504,syncoccus
Apr 2024,-29.916,-31.047,0.16381322,4543.9414,4511.318,744.35767,syncoccus
Apr 2024,-29.672,-30.781,0.48593715,5962.6787,4879.033,2897.487,syncoccus
Apr 2024,-29.568,-30.681,0.36338672,4573.523,4573.523,1661.9575,syncoccus
Apr 2024,-29.426,-30.544,0.23926364,3548.9424,3337.7969,849.1329,syncoccus
Apr 2024,-29.305,-30.418,0.45658034,4659.9507,4165.9766,2127.6418,syncoccus
Apr 2024,-29.195,-30.302,0.20048822,4277.96,4134.548,857.6806,syncoccus
Apr 2024,-29.128,-30.223,0.3041428,4341.49,4334.0596,1320.433,syncoccus
Apr 2024,-29.105,-30.205,0.3041428,4341.49,4334.0596,1320.433,syncoccus
Apr 2024,-28.94,-30.035,0.12512958,4088.0889,4074.7866,511.54086,syncoccus
Apr 2024,-28.822,-29.916,0.02467665,4298.7246,4298.7246,106.078125,syncoccus
Apr 2024,-28.698,-29.788,0.1243867,5265.349,4922.1997,654.9394,syncoccus
Apr 2024,-28.564,-29.649,0.1709833,5048.4697,5523.1406,863.20404,syncoccus
Apr 2024,-28.446,-29.527,0.35613298,5303.3677,4545.695,1888.7042,syncoccus
Apr 2024,-28.32,-29.396,0.1539943,4670.0947,4605.884,719.16797,syncoccus
Apr 2024,-28.193,-29.263,0.2656429,4784.8906,5032.264,1271.0723,syncoccus
Apr 2024,-28.134,-29.134,0.43126914,4467.577,4983.6743,1926.7281,syncoccus
Apr 2024,-27.873,-28.873,0.30466682,5299.9834,4603.9634,1614.729,syncoccus
