month_year,Lat,Lon,cv_y,mean_y,median_y,std_y,value_y
Apr 2024,-30.628,-31.81,0.09472071,0.08584337,0.09115631,0.008131145,chlor_a
Apr 2024,-30.485,-31.66,0.13867329,0.09732062,0.095375456,0.013495771,chlor_a
Apr 2024,-30.388,-31.554,0.09970685,0.09544853,0.09723195,0.009516872,chlor_a
Apr 2024,-30.263,-31.415,0.16989687,0.09133917,0.09452321,0.015518239,chlor_a
Apr 2024,-30.121,-31.272,0.084413655,0.08052494,0.08184568,0.006797404,chlor_a
Apr 2024,-30.006,-31.15,0.2011054,0.075426035,0.07053431,0.015168583,chlor_a
Apr 2024,-29.916,-31.047,0.1361942,0.06873354,0.06623141,0.00936111,chlor_a
Apr 2024,-29.672,-30.781,0.044622976,0.055568803,0.054792084,0.0024796454,chlor_a
Apr 2024,-29.568,-30.681,0.0,0.05413088,0.05413088,0.0,chlor_a
Apr 2024,-29.426,-30.544,0.072711274,0.061876465,0.0630386,0.0044991164,chlor_a
Apr 2024,-29.305,-30.418,0.12342827,0.059117377,0.0625418,0.0072967554,chlor_a
Apr 2024,-29.195,-30.302,0.12563823,0.057322323,0.061681196,0.007201875,chlor_a
Apr 2024,-29.128,-30.223,0.09395575,0.05855956,0.062620535,0.005502007,chlor_a
Apr 2024,-29.105,-30.205,0.09395575,0.05855956,0.062620535,0.005502007,chlor_a
Apr 2024,-28.94,-30.035,0.053366676,0.062476724,0.063650556,0.003334175,chlor_a
Apr 2024,-28.822,-29.916,0.05397944,0.05915288,0.05915288,0.0031930394,chlor_a
Apr 2024,-28.698,-29.788,0.045790743,0.072084166,0.07397501,0.0033007874,chlor_a
Apr 2024,-28.564,-29.649,0.070881516,0.07061524,0.071110785,0.005005315,chlor_a
Apr 2024,-28.446,-29.527,0.087721266,0.06610528,0.06523624,0.0057988386,chlor_a
Apr 2024,-28.32,-29.396,0.069464,0.060993858,0.058985114,0.0042368774,chlor_a
Apr 2024,-28.193,-29.263,0.15400459,0.06563753,0.061812922,0.01010848,chlor_a
Apr 2024,-28.134,-29.134,0.16052213,0.064140245,0.059680656,0.010295929,chlor_a
Apr 2024,-27.873,-28.873,0.1857764,0.060268912,0.05839771,0.011196542,chlor_a
Apr 2024,-27.762,-28.762,0.13105305,0.05949207,0.060802843,0.0077966168,chlor_a
Apr 2024,-27.63,-28.63,0.10805501,0.058748007,0.05960079,0.0063480167,chlor_a
Apr 2024,-27.549,-28.549,0.1167356,0.06229828,0.062399615,0.007272427,chlor_a
Apr 2024,-27.411,-28.411,0.12925346,0.06481002,0.0672825,0.00837692,chlor_a
Apr 2024,-27.253,-28.253,0.11270994,0.06420904,0.06408098,0.0072369967,chlor_a
Apr 2024,-27.25,-28.25,0.11270994,0.06420904,0.06408098,0.0072369967,chlor_a
Apr 2024,-27.242,-28.242,0.11270994,0.06420904,0.06408098,0.0072369967,chlor_a
Apr 2024,-27.103,-27.103,0.07239377,0.06504249,0.06597911,0.0047086705,chlor_a
Apr 2024,-27.01,-29.01,0.17305936,0.061729256,0.059952103,0.010682826,chlor_a
Apr 2024,-26.981,-27.981,0.1857212,0.059915107,0.058336645,0.011127505,chlor_a
Apr 2024,-26.819,-27.819,0.121724635,0.05612694,0.053695314,0.0068320315,chlor_a
Apr 2024,-26.671,-27.671,0.10529014,0.056120552,0.057362523,0.0059089405,chlor_a
Apr 2024,-26.655,-27.655,0.10529014,0.056120552,0.057362523,0.0059089405,chlor_a
Apr 2024,-26.623,-27.623,0.10529014,0.056120552,0.057362523,0.0059089405,chlor_a
Apr 2024,-26.489,-27.489,0.11686737,0.056555893,0.05441916,0.0066095386,chlor_a
Apr 2024,-26.354,-27.354,0.098614044,0.055807162,0.057091437,0.00550337,chlor_a
Apr 2024,-26.239,-27.255,0.119162135,0.057878435,0.059872396,0.0068969177,chlor_a
Apr 2024,-26.083,-27.107,0.052884042,0.059451733,0.06106245,0.003144048,chlor_a
Apr 2024,-25.802,-26.822,0.18427466,0.049026012,0.051920958,0.009034252,chlor_a
Apr 2024,-25.684,-26.716,0.10702063,0.04901982,0.049034182,0.005246132,chlor_a
Apr 2024,-25.541,-26.579,0.1268468,0.0430135,0.044765394,0.005456125,chlor_a
Apr 2024,-25.427,-26.464,0.103320375,0.048096724,0.047021843,0.0049693715,chlor_a
Apr 2024,-25.378,-26.389,0.1668655,0.042586416,0.04391086,0.0071062036,chlor_a
Apr 2024,-25.26,-26.27,0.11200769,0.04530084,0.044979267,0.005074043,chlor_a
Apr 2024,-25.128,-26.143,0.09534107,0.04637097,0.047164746,0.0044210576,chlor_a
Apr 2024,-25.005,-26.007,0.05771353,0.041991275,0.041931,0.0024234648,chlor_a
Apr 2024,-24.906,-25.903,0.1223434,0.050863758,0.049447954,0.006222845,chlor_a
Apr 2024,-24.814,-25.821,0.10891544,0.047767047,0.046706785,0.005202569,chlor_a
Apr 2024,-24.584,-25.598,0.14559858,0.04563203,0.045080762,0.006643959,chlor_a
Apr 2024,-24.462,-25.463,0.21993825,0.04189493,0.040137984,0.009214298,chlor_a
Apr 2024,-24.332,-25.334,0.08861348,0.03833297,0.038148403,0.0033968177,chlor_a
Apr 2024,-24.199,-25.191,0.118091226,0.03610458,0.03496147,0.004263634,chlor_a
Apr 2024,-24.068,-25.064,0.13716753,0.03691003,0.036552288,0.0050628576,chlor_a
Apr 2024,-24.0,-25.0,0.08480592,0.04224538,0.04341187,0.0035826582,chlor_a
Apr 2024,-23.978,-25.0,0.08480592,0.04224538,0.04341187,0.0035826582,chlor_a
Apr 2024,-23.791,-25.003,0.07518178,0.051350355,0.051619407,0.0038606112,chlor_a
Apr 2024,-23.625,-25.006,0.12938441,0.050055925,0.052065123,0.0064764568,chlor_a
Apr 2024,-23.496,-25.009,0.13035268,0.04758065,0.04874262,0.006202265,chlor_a
Apr 2024,-23.338,-25.013,0.15268824,0.044891708,0.045007117,0.0068544354,chlor_a
Apr 2024,-23.148,-25.016,0.116436,0.04153824,0.039263092,0.0048365463,chlor_a
Apr 2024,-22.956,-25.017,0.1872484,0.04259735,0.0413847,0.007976285,chlor_a
Apr 2024,-22.807,-25.123,0.063109495,0.041413955,0.040611483,0.0026136138,chlor_a
Apr 2024,-22.584,-25.026,0.08822722,0.04105238,0.041435737,0.0036219372,chlor_a
Apr 2024,-22.41,-25.129,0.13345131,0.04517873,0.04808254,0.0060291607,chlor_a
Apr 2024,-22.231,-25.032,0.19530474,0.038483243,0.039577875,0.00751596,chlor_a
Apr 2024,-22.086,-25.118,0.20663814,0.037058346,0.036940537,0.0076576676,chlor_a
Apr 2024,-21.938,-25.036,0.15776242,0.033210866,0.03137953,0.0052394266,chlor_a
Apr 2024,-21.737,-25.044,0.114290714,0.028958071,0.029102467,0.0033096387,chlor_a
Apr 2024,-21.609,-25.048,0.049209986,0.032247238,0.032421008,0.0015868861,chlor_a
Apr 2024,-21.49,-25.046,0.17437005,0.030676609,0.03211398,0.005349082,chlor_a
Apr 2024,-21.131,-25.051,0.2259189,0.03127727,0.028382137,0.0070661264,chlor_a
Apr 2024,-20.97,-25.058,0.2683733,0.026681036,0.027627574,0.007160478,chlor_a
Apr 2024,-20.792,-25.055,0.14426626,0.030978207,0.03072459,0.00446911,chlor_a
Apr 2024,-20.617,-25.061,0.12222933,0.029498681,0.02806877,0.0036056042,chlor_a
Apr 2024,-20.433,-25.064,0.12660746,0.030564701,0.032025866,0.0038697193,chlor_a
Apr 2024,-20.38,-25.059,0.09872345,0.030650375,0.030405506,0.0030259108,chlor_a
Apr 2024,-20.373,-25.066,0.09872345,0.030650375,0.030405506,0.0030259108,chlor_a
Apr 2024,-20.152,-25.069,0.2067126,0.02818423,0.03062351,0.0058260355,chlor_a
Apr 2024,-19.975,-25.073,0.12591216,0.028116895,0.02796857,0.0035402589,chlor_a
Apr 2024,-19.81,-25.075,0.14090624,0.026349993,0.025990868,0.0037128786,chlor_a
Apr 2024,-19.643,-25.078,0.15171094,0.02689745,0.027615022,0.004080638,chlor_a
Apr 2024,-19.473,-25.083,0.12351837,0.027401567,0.026937107,0.003384597,chlor_a
Apr 2024,-19.341,-25.084,0.108200826,0.026526615,0.02590298,0.0028702016,chlor_a
Apr 2024,-19.152,-25.085,0.14208595,0.02725502,0.027513983,0.0038725552,chlor_a
Apr 2024,-18.951,-25.084,0.15713952,0.027091349,0.026083888,0.0042571216,chlor_a
Apr 2024,-18.798,-25.084,0.13802895,0.02725129,0.027708398,0.003761467,chlor_a
Apr 2024,-18.613,-25.085,0.18271151,0.02729042,0.027262226,0.004986274,chlor_a
Apr 2024,-18.578,-25.086,0.20649302,0.025361408,0.022698646,0.0052369535,chlor_a
Apr 2024,-18.573,-25.085,0.20649302,0.025361408,0.022698646,0.0052369535,chlor_a
Apr 2024,-18.5585,-25.089,0.20649302,0.025361408,0.022698646,0.0052369535,chlor_a
